SNORD115-29	0	0	0	0	0	219	194	153	110	85	82
SNORD115-30	0	2	2	0	0	116	182	124	72	39	82
SNORD115-31	0	0	0	0	0	6	2	17	6	2	82
SNORD115-32	0	0	4	0	0	1074	783	695	362	204	82
SNORD115-33	0	0	0	0	0	234	209	212	130	62	82
SNORD115-34	4	2	6	0	3	1826	1468	1325	868	346	82
SNORD115-35	4	0	0	0	0	30	14	19	13	4	82
SNORD115-36	0	0	0	0	0	2	0	1	4	2	82
SNORD115-37	0	0	0	0	0	10	1	0	0	0	82
SNORD115-38	0	0	0	0	0	76	34	48	46	20	82
SNORD115-39	3	0	0	0	0	419	297	241	211	63	82
SNORD115-40	0	0	0	0	0	243	141	164	98	90	82
SNORD115-41	0	2	2	0	0	309	252	245	145	112	82
SNORD115-42	2	8	6	4	4	2657	1933	1657	1336	540	82
SNORD115-43	0	0	0	0	0	0	0	0	0	0	82
SNORD115-44	0	0	2	0	0	42	30	17	6	21	82
MIR675	0	0	0	0	0	0	0	0	0	0	73
SNORD116-28	0	1	0	0	0	0	0	0	0	0	93
SNORD116-29	77	70	79	49	13	687	601	488	201	109	85
SNORD115-48	0	0	0	1	0	163	106	87	51	18	76
FOXD4L2	0	2	4	3	0	24	14	8	16	8	3109
SNORD115-24	0	0	0	0	0	9	7	9	4	4	71
SNORD115-27	0	0	0	0	0	1	4	1	0	2	76
SNORD115-28	0	0	0	0	0	5	0	0	0	0	74
SNORD115-45	1	0	0	0	0	3	0	4	2	0	53
SNORD115-47	0	0	0	0	0	0	0	0	0	0	33
DDTL	540	550	607	344	150	250	142	163	104	66	1635
TLX1NB	2	1	0	0	3	0	0	1	0	0	1882
NAALADL1	107	89	97	49	49	79	57	69	64	37	2687
CDKN2B-AS1	82	87	98	63	29	11	4	2	3	4	3837
GUSBP9	6	2	4	0	1	1	3	0	0	0	610
SIGLEC14	11	6	6	7	5	75	77	40	47	43	2113
SKCG-1	0	0	0	0	0	0	3	0	0	0	375
LOC100049716	196	207	220	107	76	161	131	135	94	44	2653
ACOT8	1192	1257	1511	806	329	1461	1144	1061	821	370	1157
ABI1	1972	2031	2866	1397	654	3685	2535	2516	1744	841	3776
GNPDA1	3642	3625	4513	2328	1075	2423	1533	1561	1210	651	2297
MIMT1	53	51	64	14	19	83	78	53	48	24	1288
KCNE3	20	34	53	33	15	73	77	73	54	22	3070
ZBTB33	1185	1235	1682	886	383	1521	1022	1010	690	350	5311
SNHG8	3146	3238	4087	2097	725	1725	1086	1034	878	444	619
LOC100093631	7087	7626	10452	5413	2530	13843	9227	9366	6809	2990	3454
CDH3	650	695	704	363	256	237	125	154	138	60	4276
TANK	1052	1078	1531	720	303	1154	830	821	575	277	2275
TTTY21B	0	0	0	0	0	0	0	0	0	0	307
TTTY1B	0	0	0	0	0	0	0	0	0	0	940
TTTY2B	0	0	0	0	0	0	1	0	0	0	1633
TTTY8B	0	0	0	0	0	0	0	0	0	0	531
TTTY7B	0	1	0	0	0	0	0	0	0	0	1111
TTTY23B	0	0	0	0	0	0	0	0	0	0	512
HAVCR1P1	15	9	15	3	5	10	17	13	1	1	1255
POM121C	2979	3143	3736	2184	1364	2027	1458	1472	1243	581	5863
ZSCAN30	464	467	583	326	139	809	616	572	458	135	4332
PSIMCT-1	238	260	310	168	67	99	70	56	50	9	839
ANKRD26P3	3	1	0	0	1	7	4	4	9	0	3726
SRA1	1805	1876	2101	1123	506	1354	886	973	819	352	1948
SNORD119	52	51	85	30	26	161	94	76	19	11	96
SNORD121A	0	0	0	0	0	0	0	0	0	0	91
SNORD125	10	12	22	5	1	13	4	7	6	4	96
SNORD19B	6	9	9	2	1	2	0	0	5	0	93
SNORD105B	20	19	37	11	5	7	9	1	0	2	92
SNORD123	1	0	0	0	0	0	0	0	0	0	88
SNORD121B	2	1	6	1	1	0	3	0	1	0	93
UCKL1-AS1	22	26	31	11	29	23	14	17	2	7	3571
SNORD127	8	11	6	9	7	26	28	24	15	3	101
SNORD124	8	7	16	9	0	19	2	10	9	4	104
SNORD126	0	0	0	0	0	0	0	0	0	0	99
SNORD11B	4	0	7	4	1	2	2	1	0	0	112
SNORD12B	70	70	105	75	26	5	4	3	1	0	103
SNORD111B	0	0	0	0	0	0	0	0	0	0	94
TMEM170B	427	413	651	306	147	2370	1552	1439	997	456	8362
FAM138E	5	3	6	0	3	2	0	0	0	0	1130
SNORD58C	52	51	48	40	5	19	17	18	9	4	90
SCARNA27	3	1	5	2	0	0	1	0	1	0	126
SNORA84	10	6	4	4	5	0	0	1	0	0	133
SNORA36C	3	0	3	0	0	0	0	0	0	0	128
SNORA38B	2	1	0	0	2	0	0	1	0	0	132
SNORA70B	2	0	4	0	0	0	1	0	1	0	134
SNORA70C	0	0	0	0	0	0	0	0	0	0	136
SNORA11B	2	1	0	0	0	0	0	0	0	0	127
SNORA11C	0	0	0	2	0	0	0	1	0	0	127
SNORA11D	5	8	8	3	3	5	6	3	1	0	127
SNORA11E	2	4	19	3	3	9	3	2	2	2	127
LOC100124692	10	11	11	11	9	4	0	1	1	0	3538
HOTAIR	79	93	107	75	34	3	1	0	1	0	2333
ZGLP1	103	111	124	49	33	172	146	172	119	46	1980
FAM86JP	268	303	330	184	96	97	104	83	86	35	2041
FMR1-AS1	4	1	3	7	0	0	1	2	2	2	3026
MIR298	0	0	0	0	0	0	0	0	0	0	88
MIR300	0	0	0	0	0	1	0	0	0	0	83
VTRNA2-1	44	40	41	18	3	1	2	0	1	0	100
MIR509-2	0	0	0	0	0	0	0	1	0	0	91
MIR450B	0	1	0	0	0	0	0	0	0	0	78
MIR890	0	0	0	0	0	0	0	0	0	0	77
MIR891B	0	0	0	0	0	0	0	0	0	0	79
MIR888	0	0	0	0	0	0	0	0	0	0	77
MIR892B	0	0	0	0	0	0	0	2	1	0	77
MIR541	0	1	0	0	0	0	0	0	0	0	84
MIR875	0	0	0	0	0	1	0	0	0	0	76
MIR876	0	0	0	0	0	0	0	0	0	0	81
MIR147B	0	0	0	0	0	0	0	0	0	0	80
MIR744	0	0	0	2	0	1	0	1	0	0	98
MIR877	0	1	1	0	1	0	0	0	0	0	86
MIR665	0	0	0	0	0	0	0	0	0	0	72
MIR873	0	0	0	0	0	0	0	0	0	0	77
MIR374B	0	1	7	2	0	5	5	2	0	1	72
MIR301B	0	1	0	0	0	0	0	0	0	0	78
MIR216B	0	0	0	0	0	0	0	0	0	0	82
MIR920	0	0	0	0	0	0	0	0	0	0	75
MIR922	0	0	0	0	0	0	0	0	0	0	81
MIR924	0	0	0	0	0	0	0	0	0	0	53
MIR934	0	0	0	0	0	0	0	0	0	0	83
MIR935	0	0	0	0	0	0	0	0	0	0	91
MIR936	0	0	0	0	0	0	0	0	0	0	98
MIR938	0	1	5	0	0	0	0	0	0	0	83
MIR940	5	8	10	3	4	2	3	1	2	2	94
MIR941-1	0	0	0	0	0	0	0	0	0	0	57
MIR942	0	0	0	0	0	0	0	0	0	0	86
MIR943	1	0	0	0	1	0	0	0	0	1	94
MIR708	1	0	0	0	0	1	0	2	1	0	88
MIR885	0	0	0	0	0	0	0	0	0	0	74
MIR543	0	0	0	1	0	0	0	4	2	0	78
MIR208B	0	0	0	0	0	0	0	0	0	0	77
MIR509-3	0	0	0	0	0	0	0	0	0	0	75
MIR937	0	1	0	0	0	0	0	0	0	0	86
MIR941-2	0	0	0	0	0	0	0	0	0	0	89
MIR944	0	0	0	0	0	0	0	0	0	0	88
MIR891A	0	0	0	0	0	0	0	0	0	0	79
MIR892A	0	0	0	0	0	0	0	1	0	0	75
MIR874	0	0	0	0	0	2	0	0	0	1	78
MIR889	0	0	0	0	0	0	0	0	0	0	79
MIR190B	0	0	0	0	0	1	0	0	0	0	79
MIR887	0	1	0	0	0	0	0	0	0	0	79
MIR760	0	3	1	0	0	0	1	1	3	2	80
MIR921	0	0	0	0	0	0	0	0	0	0	56
MIR933	0	0	0	0	0	0	2	0	0	0	77
MIR939	0	0	2	0	0	0	0	0	0	0	82
MIR297	0	0	0	0	0	0	0	0	0	0	66
MIR365A	0	0	0	0	0	0	0	0	0	0	87
MIR365B	0	0	0	0	0	0	0	0	0	0	111
LOC100126447	2	2	1	2	0	0	0	0	0	0	652
LOC100126582	9	4	9	6	7	5	22	7	10	0	1718
LINC00322	101	60	78	18	21	4	2	1	13	4	3781
SNAR-G1	41	48	77	33	15	0	0	0	2	0	128
SNAR-F	3	2	3	7	1	2	3	2	1	1	123
LOC100126784	60	73	99	79	31	517	423	386	395	227	3667
EGOT	1	4	0	1	0	0	0	0	0	0	1464
GHRLOS	32	47	80	52	14	61	31	18	11	4	1708
SNAR-A1	4	0	7	8	3	0	0	0	0	0	122
SNAR-A2	1	0	1	2	1	0	0	0	0	0	122
SNAR-A12	3	2	4	0	7	0	0	0	0	0	122
KIAA1024L	0	0	0	0	0	2	0	0	0	0	573
LOC100127888	70	81	82	66	34	32	20	22	22	9	1423
C10ORF131	7	7	19	2	4	6	5	2	2	0	1176
LOC100127909	0	1	0	0	0	2	0	1	0	2	1515
LOC100127910	30	11	25	14	5	19	8	25	6	1	2247
LOC100127919	1	0	0	0	0	0	0	0	0	0	483
LOC100127946	0	1	1	0	1	0	0	0	0	0	759
HECW1-IT1	0	0	0	0	0	0	0	2	3	0	1839
LOC100127974	7	28	40	19	9	15	6	5	4	0	2196
LOC100127983	244	259	369	157	87	50	35	27	19	9	1053
LOC100128002	0	2	0	1	1	10	5	2	8	0	2697
DPPA2P3	0	0	0	0	0	0	0	0	0	0	1146
LOC100128028	18	17	16	8	3	10	5	3	6	2	1957
LOC100128054	0	0	0	0	0	1	2	5	2	0	1408
SMARCA5-AS1	4	1	0	0	0	1	0	0	1	0	945
LOC100128059	5	2	0	8	0	2	1	2	1	0	2185
FAM229A	35	38	50	22	37	26	39	31	15	14	699
LOC100128076	37	45	33	15	7	90	45	63	41	18	2012
LOC100128077	18	11	27	14	18	0	1	1	0	4	603
JAZF1-AS1	1	2	3	4	1	142	89	100	83	37	1194
ST8SIA6-AS1	87	97	109	65	25	1	2	2	0	2	557
LOC100128105	0	0	0	0	0	2	0	3	1	0	494
HGC6.3	0	0	0	0	0	52	30	37	33	14	1016
LOC100128130	74	71	94	26	20	7	9	4	3	2	2044
LOC100128131	0	0	0	0	0	10	20	16	8	4	3103
LOC100128139	1	0	0	0	0	0	0	5	1	0	568
LOC100128160	0	0	0	0	0	0	0	0	0	0	516
LOC100128164	75	63	110	61	21	227	145	175	122	30	7012
LOC100128174	0	0	2	0	0	4	2	2	1	0	213
TMPO-AS1	473	492	651	359	180	41	44	26	22	14	3161
LOC100128239	4	9	14	4	1	465	322	282	226	73	2299
LOC100128242	60	96	92	54	32	1	8	2	3	3	1094
LOC100128252	452	553	786	369	156	3316	2164	2357	2146	934	1783
LOC100128253	1	9	3	3	0	23	19	19	21	13	2454
FAM90A28P	3	0	0	0	0	0	0	0	0	0	1815
WASIR1	18	30	11	3	8	21	11	9	13	6	1209
LOC100128262	6	6	12	3	6	7	2	2	10	0	2097
LOC100128264	12	16	8	4	2	1115	731	731	504	276	2703
LOC100128276	6	5	5	8	4	47	14	18	11	4	1063
DNM1P35	55	77	83	40	22	389	207	242	182	84	7300
LOC100128288	52	97	114	52	23	192	105	126	85	37	2129
DLG5-AS1	21	39	41	29	10	46	32	40	36	13	3014
LOC100128302	195	196	259	167	69	103	102	58	71	23	453
LOC100128310	10	13	11	5	10	0	2	2	0	0	2000
LOC100128326	36	44	40	12	15	17	10	11	6	0	1190
BET3L	7	2	7	5	1	3	3	0	1	0	1113
LOC100128334	4	2	0	1	0	1	2	0	0	0	1013
LOC100128338	186	159	222	110	77	9	4	7	6	2	2737
LOC100128340	7	14	8	5	2	47	46	29	29	26	879
LOC100128343	2	18	4	2	8	6	2	2	8	2	1970
LOC100128355	217	360	342	165	102	119	62	91	77	22	1005
LOC100128361	116	154	168	101	42	50	46	48	33	14	2484
LOC100128364	6	9	11	5	5	624	468	429	491	103	2209
LOC100128371	1	3	2	0	0	3	0	1	1	0	498
LOC100128374	5	3	0	0	0	5	3	6	4	2	2967
LINC00696	1	1	0	0	1	1	0	0	0	2	3019
FAM225B	77	109	131	79	38	132	123	111	92	39	5806
LOC100128398	52	57	96	49	10	225	161	192	108	37	1897
AZFP	2	1	4	1	1	18	7	13	16	2	1108
LOC100128482	0	0	2	0	0	0	0	0	0	0	462
C20ORF78	0	0	0	0	0	0	0	0	0	0	617
LOC100128505	0	0	0	1	0	0	1	0	0	1	1756
LOC100128508	0	3	3	3	0	5	3	1	5	2	1953
NEBL-AS1	3	8	7	0	0	15	7	13	7	12	514
LOC100128542	39	40	52	36	6	10	9	2	2	0	486
CTAGE4	41	41	41	22	10	3	0	2	4	1	2626
LOC100128554	3	5	0	2	0	50	25	18	36	11	2629
LOC100128563	15	9	14	19	1	5	14	3	18	4	1628
C19ORF71	258	242	266	128	84	98	93	102	99	26	671
LOC100128573	1	2	4	5	3	1	0	0	1	0	525
ARMCX3-AS1	6	3	5	0	2	27	36	26	45	13	710
SLC8A1-AS1	11	5	5	1	2	10	9	9	6	3	1002
LOC100128593	0	1	1	0	0	2	2	6	3	1	2702
LOC100128596	338	334	479	262	130	400	233	246	204	122	471
ACVR2B-AS1	85	78	126	33	31	80	45	43	25	12	2517
LOC100128644	3	0	3	0	0	6	6	1	2	0	608
LOC100128653	51	51	72	24	46	20	12	29	16	2	2427
LOC100128655	0	1	0	0	0	0	0	0	0	0	510
LOC100128675	4	2	4	1	3	109	74	86	71	60	4617
OST4	4442	4563	5349	2414	1234	1347	821	837	775	372	487
LOC100128750	42	48	51	24	15	8	4	2	2	0	1036
LOC100128751	0	1	3	2	0	0	2	0	0	0	2251
LOC100128770	16	19	30	14	6	13	5	12	5	7	3061
LINC00476	256	237	331	144	49	487	326	354	254	122	9171
GS85	2	1	1	0	2	4	0	0	0	0	1920
SRRM2-AS1	56	41	50	19	12	8	8	16	2	10	1645
GPR158-AS1	0	0	0	0	0	78	49	84	43	19	2433
LOC100128816	30	30	54	23	29	10	2	8	1	0	1695
LOC100128818	2	0	0	0	0	4	1	0	0	0	1378
LOC100128822	255	258	423	162	85	454	326	351	251	115	1422
LOC100128840	2	2	6	4	2	0	0	0	0	0	1717
LOC100128881	464	620	650	327	292	57	40	41	47	20	1753
FAM66B	10	4	13	6	4	71	53	51	53	7	1432
LOC100128893	35	41	49	24	17	0	0	0	0	0	1788
LOC100128905	2	0	0	0	2	0	0	1	0	0	1879
LOC100128908	10	3	0	0	0	24	16	9	7	1	2474
LOC100128909	24	15	39	10	0	13	1	8	5	2	677
ZBTB42	269	210	263	170	86	13	12	11	18	7	3637
LOC100128946	3	2	6	1	0	35	34	53	24	3	4015
MAPT-AS1	0	0	1	2	0	48	29	49	24	16	840
LOC100128979	45	33	60	39	19	41	25	19	20	8	3567
LOC100128988	12	8	9	2	4	0	1	0	0	0	997
C20ORF181	1	0	0	1	0	0	0	0	0	0	738
LOC100129027	4	0	6	0	3	9	5	7	15	10	3586
LOC100129033	13	25	17	14	8	3	2	7	2	0	921
LOC100129034	1628	1794	2101	1051	631	1684	1247	1271	944	384	5714
LOC100129046	71	87	80	42	23	1	4	2	1	0	1562
LOC100129055	3	2	14	4	6	6	11	17	3	4	2775
LOC100129060	45	60	63	26	27	41	23	21	25	8	3204
UNQ6494	4	0	0	0	0	4	2	0	1	0	2194
KTN1-AS1	111	140	150	89	44	40	16	21	12	13	1512
LOC100129083	1	4	0	1	0	0	0	0	0	0	729
LOC100129085	96	85	147	91	40	110	82	78	53	26	279
BTNL10	15	14	9	11	3	0	0	0	1	0	744
LOC100129098	1	0	0	0	0	0	3	2	0	0	2403
LOC100129104	109	107	127	87	35	60	54	48	44	7	1851
LOC100129118	455	550	720	506	133	289	164	174	138	28	219
KHDC1L	2	4	4	4	0	32	22	10	15	11	635
LOC100129135	0	0	0	0	0	0	0	0	0	0	879
LOC100129138	20	26	19	13	4	17	12	22	10	4	1224
LOC100129144	6	1	4	1	3	1	5	7	2	0	831
LOC100129148	0	5	5	2	2	4	0	4	0	3	461
LOC100129195	390	378	462	254	106	450	294	290	211	161	1536
MATN1-AS1	108	137	131	77	34	63	50	55	35	16	2050
LOC100129201	32	30	34	18	15	20	7	5	11	6	282
LOC100129203	21	17	27	21	5	56	39	44	29	7	1348
LOC100129204	17	15	18	17	7	7	19	8	4	7	687
LOC100129215	43	41	53	42	18	25	15	19	7	11	2611
LOC100129216	0	0	1	0	0	0	2	0	0	0	213
LOC100129223	0	1	4	2	1	356	253	257	176	57	5979
LOC100129233	1	3	1	3	1	4	0	2	0	3	1866
CXORF51A	0	2	1	1	0	0	0	0	0	1	436
LOC100129250	190	178	247	180	51	191	142	119	91	59	1048
LOC100129269	6	9	10	5	4	7	5	3	1	3	1542
C1ORF68	0	0	0	0	0	0	0	0	0	0	908
LOC100129307	1	2	1	0	1	0	1	2	0	1	1026
LOC100129316	20	15	15	2	1	9	7	9	3	7	5249
LOC100129345	0	0	2	0	0	0	0	0	0	0	1670
NRADDP	18	18	18	6	4	3	4	0	3	0	1012
GABPB1-AS1	410	453	687	312	133	207	89	121	72	44	4139
FAM106CP	9	13	8	10	5	89	63	68	38	13	1759
MSTO2P	551	589	673	323	155	354	241	295	222	86	2524
LINC00684	0	0	0	0	2	4	1	2	0	2	465
RPL19P12	6960	7077	8691	5027	1518	1609	1116	1245	909	226	1134
LOC100129427	0	0	0	0	0	1	0	0	0	0	1776
LOC100129434	0	7	2	4	0	29	18	16	2	1	3075
LOC100129461	0	1	12	2	0	4	0	2	5	0	471
LOC100129478	33	24	47	16	8	16	7	12	9	8	943
ZNF37BP	452	472	657	315	172	1278	910	897	524	232	8675
LOC100129484	61	92	71	31	37	209	152	126	118	60	3364
LOC100129492	846	876	1282	812	214	170	120	136	131	23	360
PP13	1	1	0	1	0	1	2	0	3	1	353
LINC00633	0	2	2	0	0	0	3	0	1	1	632
LOC100129518	29	45	32	24	5	36	25	18	19	9	1718
LOC100129534	166	143	209	95	52	526	363	400	282	95	2248
ZNF730	81	65	93	44	15	17	14	8	9	2	1698
LOC100129550	186	240	295	190	62	406	328	240	192	99	5904
FAM47E	27	32	46	13	8	338	264	248	177	86	1550
LOC100129596	2	5	7	2	0	0	3	0	0	0	453
LINC00462	15	10	28	11	7	1	0	0	2	0	780
LOC100129617	32	34	44	24	9	21	13	23	15	6	1923
LOC100129620	1	0	0	1	0	26	15	18	9	8	2544
LOC100129626	0	0	0	0	0	1	2	0	0	0	156
LOC100129637	663	727	829	458	352	424	274	348	252	143	6938
TCF24	7	4	16	14	7	10	2	0	0	0	2450
LOC100129697	10	6	5	9	4	48	40	55	24	4	1460
NAG20	1	0	0	0	0	0	0	0	0	0	1615
ARRDC3-AS1	35	26	37	17	11	6	3	6	6	1	2502
LOC100129722	41	45	56	18	20	2	3	3	2	0	1701
LOC100129726	10	13	14	4	5	3	4	0	2	0	1645
LOC100129781	91	64	81	33	16	77	52	39	25	12	815
CCDC152	69	41	66	45	21	111	76	71	44	23	3491
LOC100129794	55	45	90	33	14	56	39	38	20	14	1769
MRVI1-AS1	3	7	14	2	1	45	25	24	18	13	657
LOC100129831	19	14	24	16	11	18	3	10	14	4	959
ZNF737	179	226	266	152	67	443	272	222	148	87	8391
PCOLCE-AS1	26	16	31	13	17	13	14	7	8	3	2538
LOC100129858	21	23	43	20	9	71	57	52	42	22	2017
LOC100129860	0	0	0	0	0	2	4	0	0	0	372
SCXA	0	0	0	0	0	1	0	0	0	0	606
LOC100129917	73	68	73	50	27	53	28	48	40	16	1700
LOC100129924	5	4	10	2	0	7	0	2	7	0	1023
LOC100129931	5	1	6	1	2	1	0	2	3	2	4300
LOC100129935	0	0	1	0	1	0	2	4	6	2	1831
LOC100129940	19	18	10	12	14	2	0	2	2	0	4675
LOC100129961	39	19	39	19	8	48	29	39	21	3	1405
LOC100129973	22	18	28	14	5	131	95	109	66	46	2190
LOC100129999	14	16	12	16	5	32	19	23	18	11	1843
HDAC6	3304	3444	4085	2213	1128	3760	2732	2812	2448	864	4099
LOC100130000	34	19	30	21	6	38	43	34	50	9	1731
HMGA1P8	425	457	513	282	163	56	49	35	30	4	348
LOC100130015	42	57	72	25	21	43	35	20	30	11	2126
FTLP10	0	0	0	0	0	0	0	0	0	0	1501
LOC100130027	286	271	297	200	119	277	212	225	159	107	4953
LOC100130071	3	0	0	0	0	6	8	8	1	1	778
HBCBP	0	0	0	0	0	0	0	0	0	0	591
LOC100130093	54	51	52	20	24	47	46	64	47	13	2400
LOC100130097	12	16	17	7	5	53	36	47	19	10	1612
LOC100130100	1	13	5	4	0	0	0	0	0	0	576
LOC100130111	1	2	8	2	4	44	29	17	20	18	2531
MAPT-IT1	0	0	2	0	2	57	38	64	33	18	3016
LOC100130155	0	0	0	0	0	56	51	57	41	22	1262
LOC100130156	0	0	1	0	0	0	1	0	0	0	443
LOC100130157	50	80	78	26	16	33	18	20	10	4	3150
LOC100130169	1	2	0	0	0	0	0	0	0	0	423
LOC100130172	11	4	11	0	5	5	2	8	4	2	1600
LOC100130219	85	126	166	77	27	180	113	108	81	52	2331
LINC00861	4	15	18	6	3	2	0	1	0	0	5330
LOC100130232	0	0	2	0	0	0	0	0	0	2	1048
LOC100130238	48	54	57	27	25	1038	693	807	583	404	3877
PP2672	0	9	4	1	0	0	0	2	0	0	2438
LOC100130264	1	0	0	0	0	0	0	1	0	0	1789
CCDC166	0	0	0	0	0	2	2	1	1	0	1320
LOC100130275	96	111	95	68	25	11	6	10	1	2	1304
LOC100130285	1	2	2	2	0	4	8	4	2	0	697
LOC100130298	5	0	3	3	0	83	43	40	25	10	513
LOC100130301	1	1	2	0	0	1	3	0	0	0	658
SUPT20HL1	2	6	1	3	0	7	2	7	3	1	2664
C17ORF107	12	17	16	19	9	157	114	123	106	34	3082
LOC100130331	1288	1127	1186	668	545	409	167	280	201	67	3127
SCGB2B3P	6	0	1	2	0	3	1	3	0	0	1455
LOC100130345	0	0	2	0	1	1	6	3	1	1	1503
LOC100130348	2	8	0	0	0	0	1	2	1	0	402
LOC100130357	155	132	168	78	70	62	38	60	44	17	5672
CXORF49	40	53	37	15	14	1	2	1	4	0	1851
LOC100130370	86	64	72	34	32	65	51	44	28	9	771
LINC00552	0	0	1	4	0	6	9	8	5	1	2579
LOC100130417	117	125	128	67	33	7	3	6	4	0	496
CECR7	192	197	270	171	80	132	143	131	84	21	2726
LOC100130428	15	27	29	19	4	9	3	3	4	2	830
PP14571	31	21	30	11	16	78	63	30	52	37	2017
LOC100130452	0	0	4	0	0	0	0	0	0	0	507
LOC100130458	0	7	9	6	0	0	0	0	0	0	2804
LOC100130466	190	196	265	152	59	160	111	167	93	28	862
LOC100130476	22	16	20	18	8	0	0	0	0	0	743
LOC100130480	0	2	1	0	0	0	0	0	0	0	602
LOC100130502	4	10	0	11	2	15	16	10	7	5	1391
LOC100130503	103	92	161	70	34	933	612	616	476	137	2829
LOC100130507	3	1	0	0	0	14	6	5	1	0	3849
TMEM221	51	53	88	42	31	154	109	118	82	44	1930
PARD6G-AS1	30	32	41	23	13	27	14	26	10	5	3737
LOC100130539	0	7	4	3	5	18	7	7	5	0	1186
LOC100130547	30	33	38	30	24	22	10	14	12	4	2907
LOC100130548	5	5	1	1	1	0	2	1	1	0	2422
LOC100130557	121	127	161	76	37	132	92	79	68	31	3182
LOC100130579	92	129	144	66	23	31	13	10	18	3	481
LOC100130581	119	104	153	75	34	79	52	48	38	9	4399
CXORF64	0	0	0	0	0	4	2	0	5	0	1228
LOC100130673	10	7	18	7	5	32	13	10	10	2	862
LOC100130691	113	106	137	55	41	121	72	77	60	30	5206
LOC100130698	9	0	7	0	2	17	8	3	2	7	4413
LOC100130700	4	1	6	0	2	0	0	0	0	0	601
LOC100130701	0	3	1	7	0	15	11	8	11	2	1041
CECR5-AS1	17	16	11	9	4	26	19	15	13	8	626
